host_t_s,seq,t_ms,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,gyro_norm,acc_norm,flags,used_for_fit
0.17034957697615027,63,36749,-0.011855178512632847,-0.012970732524991035,-0.009157052263617516,-0.0021508634090423584,0.057488858699798584,9.777961730957031,0.019815064116976117,9.77813096696645,449,1
0.1753762559965253,64,36754,0.0022399681620299816,-0.003046260215342045,0.007487304043024778,0.04994414746761322,-0.007033631205558777,9.782079696655273,0.008387900839851347,9.782209723858385,449,1
0.18040747905615717,65,36759,-0.002193324500694871,0.004175256472080946,-0.004313808400183916,-0.008534491062164307,0.02447967231273651,9.832565307617188,0.006391586805050804,9.832599484391261,449,1
0.185378159978427,66,36764,-0.011529766023159027,0.0023876004852354527,0.012908211909234524,0.001473352313041687,-0.007062450051307678,9.78099536895752,0.017471636309160998,9.780998029676532,449,1
0.19029880303423852,67,36769,0.007488812319934368,-0.010608973912894726,0.0022338253911584616,0.014448225498199463,0.029391691088676453,9.808795928955078,0.013176593388500149,9.80885060537731,449,1
0.19539356406312436,68,36774,-4.445830199983902e-05,-0.016039710491895676,-0.0028750847559422255,0.054204799234867096,0.06925049424171448,9.827159881591797,0.016295410444609745,9.827553364372035,449,1
0.20036890998017043,69,36779,0.013926045037806034,-0.007350812200456858,0.005271091125905514,0.01949276030063629,0.005601182579994202,9.785862922668457,0.016605829460131984,9.78588393974748,449,1
0.20538061205297709,70,36784,-0.00018766714492812753,0.00293937255628407,-0.01284318882972002,0.020516537129878998,0.014177754521369934,9.855680465698242,0.013176593994571075,9.85571201785873,449,1
0.21035613398998976,71,36789,0.005309994798153639,0.0010429556714370847,-0.001164251589216292,0.014556750655174255,0.006212338805198669,9.816437721252441,0.005535276239899337,9.816450480054941,449,1
0.2153271649731323,72,36794,0.004416287876665592,0.0023426287807524204,0.010544339194893837,-0.028220444917678833,0.03711289167404175,9.836191177368164,0.011669387184893965,9.83630167481534,449,1
0.22039843106176704,73,36799,0.00228708004578948,-0.005112417042255402,0.010724744759500027,-0.051984935998916626,-0.013728171586990356,9.807042121887207,0.012099078200681866,9.807189509575915,449,1
0.2253898869967088,74,36804,-0.009772613644599915,-0.0066446829587221146,-0.012510953471064568,0.043100371956825256,0.05084457993507385,9.804357528686523,0.01720987349818978,9.804584099475292,449,1
0.2303857880178839,75,36809,-0.006517261266708374,0.010480928234755993,-0.008639046922326088,-0.007422417402267456,0.016369551420211792,9.786042213439941,0.015065114762483373,9.786058719306885,449,1
0.23539386200718582,76,36814,-0.006655787583440542,-0.002491521881893277,-0.017967699095606804,-0.01367446780204773,0.029538065195083618,9.726634979248047,0.019322147924961754,9.726689442348656,449,1
0.24039762397296727,77,36819,-0.002287236275151372,0.006177468225359917,-0.010746059939265251,-0.027421340346336365,0.012425243854522705,9.768464088439941,0.012604378908616688,9.76851047825266,449,1
0.2453573290258646,78,36824,0.011608545668423176,-0.007606280501931906,-0.007476952392607927,0.03666207194328308,0.07990842312574387,9.732069969177246,0.01576447438677425,9.732467074106504,449,1
0.2504414770519361,79,36829,0.016949741169810295,-0.006520695053040981,-0.006511329673230648,0.03376258164644241,0.04137282073497772,9.779553413391113,0.01929276039896337,9.77969920741864,449,1
0.255437173997052,80,36834,0.0012679490027949214,0.000276939885225147,0.013828580267727375,0.00927966833114624,0.002768605947494507,9.82376480102539,0.01388934925022393,9.823769574012243,449,1
0.26038179302122444,81,36839,0.012969781644642353,-0.005071348510682583,0.01269861962646246,-0.037472814321517944,-0.017103001475334167,9.817666053771973,0.0188464519749496,9.817752465195849,449,1
0.26539845496881753,82,36844,-7.799952436471358e-05,-0.00010657537495717406,-0.005324684549123049,0.010687917470932007,-0.05338652431964874,9.797943115234375,0.0053263221629955984,9.798094388294464,449,1
0.2703797110589221,83,36849,-0.004354200325906277,-0.00012726607383228838,-0.006327222101390362,0.02117452770471573,0.05569139122962952,9.777655601501465,0.007681731357707953,9.777837130636488,449,1
0.2754634170560166,84,36854,-0.007438266184180975,-0.014888308942317963,0.0014725474175065756,0.008490011096000671,0.01066182553768158,9.769767761230469,0.01670802031616674,9.769777267839345,449,1
0.2804299630224705,85,36859,0.009507415816187859,0.006282326765358448,-0.005592973902821541,-0.016262248158454895,0.016550391912460327,9.79514217376709,0.012694090836538118,9.795169655524006,449,1
0.2853919130284339,86,36864,0.015838101506233215,-0.00871458649635315,-0.009647910483181477,-0.0006102174520492554,-0.005663052201271057,9.761253356933594,0.02049076996639342,9.761255018734678,449,1
0.2904276379849762,87,36869,0.013863957487046719,-0.009566174820065498,0.0010539739159867167,0.005638867616653442,0.0009032487869262695,9.820263862609863,0.016876962964534652,9.820265523088851,449,1
0.2953777010552585,88,36874,0.007377739995718002,0.0020224342588335276,-0.0054765138775110245,-0.001624777913093567,0.05461883544921875,9.813911437988281,0.009408160926891685,9.814063560511839,449,1
0.30036633904092014,89,36879,0.01386317703872919,-0.004240918904542923,0.0009473984828218818,-0.04146021604537964,0.014652281999588013,9.790164947509766,0.014528270187717152,9.790263701164092,449,1
0.30549957999028265,90,36884,-0.00850607082247734,0.0032177173998206854,0.0011257909936830401,-0.03272472321987152,0.008945614099502563,9.773996353149414,0.009163752040707287,9.77405523019486,449,1
0.310370402992703,91,36889,0.019171766936779022,0.0063874972984194756,-0.0004086887347511947,-0.007061123847961426,0.06172408163547516,9.810257911682129,0.020211971593523528,9.810454628377094,449,1
0.31539910996798426,92,36894,-0.001158905797637999,0.0009373168577440083,-0.006395336706191301,0.010732844471931458,-0.0012865662574768066,9.800488471984863,0.006566731083664678,9.800494433379951,449,1
0.32039078895468265,93,36899,0.009664819575846195,-0.0030899830162525177,0.005248230416327715,-0.02185678482055664,0.027028381824493408,9.780654907226562,0.011423688326335599,9.780716674493837,449,1
0.3254317509708926,94,36904,0.0008319321204908192,-0.005645138211548328,-0.015883078798651695,-0.0308600515127182,0.06646345555782318,9.778203010559082,0.016876963251863955,9.778477583418123,449,1
0.3304019409697503,95,36909,0.00982159934937954,-0.008202088065445423,0.016004174947738647,0.0009693354368209839,0.024548694491386414,9.746265411376953,0.02049077056069098,9.74629637590686,449,1
0.3354188159573823,96,36914,-0.006265321746468544,-0.0051537989638745785,0.008719670586287975,-0.0038132071495056152,0.05408051609992981,9.787030220031738,0.011910019121738722,9.787180378974574,449,1
0.34041907195933163,97,36919,0.003011217573657632,-0.02049221843481064,-0.012421056628227234,0.020960353314876556,0.08231525123119354,9.76276683807373,0.02415121312517293,9.763136354245416,449,1
0.34537739399820566,98,36924,0.004383995197713375,0.009755357168614864,0.008265260607004166,0.02269652485847473,-0.059524595737457275,9.760194778442383,0.013516691173601408,9.760402677291154,449,1
0.3504404230043292,99,36929,0.004120982252061367,-0.0055177160538733006,-0.009540257044136524,0.005135670304298401,0.027132168412208557,9.785642623901367,0.011766230902084682,9.785681585479239,449,1
0.355458811041899,100,36934,0.0021619684994220734,-0.00315283564850688,0.0021626194939017296,-0.039749279618263245,0.045043572783470154,9.784146308898926,0.004392198025407427,9.784330734527515,449,1
0.36034909705631435,101,36939,-0.0043375082314014435,-0.007561309263110161,-0.005113079212605953,0.06817508488893509,-0.0030531585216522217,9.801477432250977,0.010105986070851964,9.801715003962407,449,1
0.3653951750602573,102,36944,-0.001048769918270409,-0.005303784739226103,0.0011871122987940907,0.034604258835315704,0.03713957965373993,9.837064743041992,0.0055352765523923745,9.83719571635668,449,1
0.37038994196336716,103,36949,-0.006388403940945864,-0.017039882019162178,0.00043464062036946416,0.03463606536388397,-0.0005000829696655273,9.83961296081543,0.018203246869955215,9.839673933914368,449,1
0.3754380940226838,104,36954,0.004198981914669275,-0.005411140620708466,-0.004215572029352188,-0.018738165497779846,0.00485268235206604,9.748743057250977,0.008042570451755916,9.74876227342073,449,1
0.38037806702777743,105,36959,0.006234433967620134,0.0029810662381350994,-0.010806913487613201,0.044051870703697205,0.062253862619400024,9.746674537658691,0.012827482291608155,9.746972896944353,449,1
0.3852939830394462,106,36964,0.0020995689556002617,-0.0032380959019064903,-0.002097128424793482,-0.017348840832710266,0.030078619718551636,9.843352317810059,0.004392197912132464,9.843413562285141,449,1
0.39042209601029754,107,36969,0.0011083597782999277,0.02455996349453926,0.0026889643631875515,-0.04637254774570465,0.03324010968208313,9.822175025939941,0.02473157491139104,9.822340737231345,449,1
0.3954580440185964,108,36974,0.021161044016480446,0.010455554351210594,-0.010109581053256989,-0.004151135683059692,0.028496697545051575,9.764211654663086,0.025677072063047108,9.764254120554057,449,1
0.4004303900292143,109,36979,-1.4195055882737506e-05,-0.00960677582770586,-0.0008731012931093574,0.008908882737159729,0.022000744938850403,9.79825496673584,0.009646380107140416,9.798283716760453,449,1
0.405472869053483,110,36984,0.015176833607256413,0.0035553243942558765,0.01782158575952053,-0.01818498969078064,-0.003363683819770813,9.78659439086914,0.023676687455695393,9.78661186415453,449,1
0.4103773890528828,111,36989,0.004311147145926952,-0.025497907772660255,0.003643973032012582,0.03766588121652603,0.04539132118225098,9.800954818725586,0.02611527962620652,9.801132304450684,449,1
0.4154542119940743,112,36994,-0.002380054909735918,0.0007243222207762301,-0.017029106616973877,0.03473171591758728,0.06423021852970123,9.845495223999023,0.01720987438144543,9.84576599452021,449,1
0.42039261595346034,113,36999,0.006281701847910881,-0.00015014207747299224,-0.007548158057034016,0.02642717957496643,0.04654069244861603,9.768787384033203,0.009821253015956896,9.768933994368073,449,1
0.425420026993379,114,37004,-0.010856018401682377,0.011440027505159378,-0.013922646641731262,0.011971816420555115,0.021282121539115906,9.762324333190918,0.021037287238781056,9.762354871622785,449,1
0.430441805976443,115,37009,0.0033361620735377073,-0.0019387349020689726,0.009580262936651707,-0.00022366642951965332,0.04690368473529816,9.787120819091797,0.010328122207681036,9.787233211340602,449,1
0.4353700460633263,116,37014,-0.01939157024025917,0.0028995522297918797,-0.01469226460903883,-0.01917591691017151,0.07489485293626785,9.84068775177002,0.024501082401767703,9.84099143291072,449,1
0.44042303797323257,117,37019,0.007315340451896191,0.001937174005433917,-0.009736262261867523,-0.017793983221054077,0.018703803420066833,9.813071250915527,0.012331328066609182,9.813105208528343,449,1
0.4454183620400727,118,37024,-0.005151654593646526,-0.01680557243525982,0.012133347801864147,0.007404506206512451,0.017013758420944214,9.818121910095215,0.021358486341733245,9.81813944371231,449,1
0.45044945797417313,119,37029,0.009695707820355892,-0.0009172505815513432,0.007335474714636803,0.04796859622001648,-0.025225430727005005,9.76990795135498,0.01219250950609195,9.770058274469399,449,1
0.4554571539629251,120,37034,0.001409908989444375,-0.010181736201047897,0.023626163601875305,0.04346799850463867,0.053141310811042786,9.829435348510742,0.025765310049926098,9.82967510838284,449,1
0.46040179301053286,121,37039,0.012046280317008495,-0.013399765826761723,0.0224691741168499,-0.011250317096710205,0.03578178584575653,9.769554138183594,0.02880156904026784,9.769626142526299,449,1
0.4654159309575334,122,37044,-0.008567689917981625,-0.002192799001932144,-0.0030273813754320145,-0.02818523347377777,-0.023849740624427795,9.839204788208008,0.00934765831563559,9.839274062745138,449,1
0.4704103789990768,123,37049,0.005575818009674549,-0.0028548927512019873,0.017024938017129898,-0.003966674208641052,0.02515988051891327,9.776840209960938,0.018140801349030632,9.77687338801117,449,1
0.4754542220616713,124,37054,-0.006420540157705545,-0.010692205280065536,-0.0018231237772852182,-0.04808269441127777,-0.0025333911180496216,9.828300476074219,0.012604378999977493,9.828418418625304,449,1
0.4803784639807418,125,37059,0.025877632200717926,-0.013423110358417034,0.02120143733918667,-0.019276559352874756,0.044251948595047,9.834122657775879,0.03604625757630513,9.834241113013034,449,1
0.48545814002864063,126,37064,0.012579159811139107,-0.0013440202455967665,-0.014010063372552395,0.010678187012672424,0.01299421489238739,9.796614646911621,0.01887653378344884,9.796629084199415,449,1
0.4903947999700904,127,37069,-0.012904416769742966,-0.01507936418056488,-0.00803388562053442,0.02479400485754013,0.023433417081832886,9.780043601989746,0.02141155095786282,9.780103103982778,449,1
0.4954424579627812,128,37074,-0.0041811964474618435,-0.009478261694312096,0.005578919779509306,-0.050353094935417175,0.018349483609199524,9.795605659484863,0.011766231103642819,9.795752261763779,449,1
0.500439055962488,129,37079,0.012749353423714638,0.00847590621560812,-0.0024875933304429054,0.060199253261089325,0.067633718252182,9.746330261230469,0.015510484179297323,9.74675083455582,449,1
0.5054137030383572,130,37084,-0.0029594229999929667,-0.013525471091270447,0.016297949478030205,-0.0017004609107971191,0.03298221528530121,9.808960914611816,0.021385034718749113,9.80901651249883,449,1
0.510350325028412,131,37089,-0.020393071696162224,-0.005535440985113382,-0.010246395133435726,-0.014175266027450562,-0.008171916007995605,9.815352439880371,0.023484188155756654,9.815366077607282,449,1
0.51547294203192,132,37094,0.011560965329408646,-0.0023449701257050037,-0.010778337717056274,-0.018294841051101685,0.02878604829311371,9.778772354125977,0.015978966430315683,9.778831836758616,449,1
0.5204033399932086,133,37099,0.0030548954382538795,0.0008727471577003598,-0.009652547538280487,0.01564018428325653,0.014213025569915771,9.767797470092773,0.01016197558148528,9.767820332203652,449,1
0.5254278790671378,134,37104,-0.009335973300039768,-0.004982810001820326,0.017285965383052826,-0.006975695490837097,0.01697993278503418,9.816537857055664,0.020268038686498423,9.816555020853903,449,1
0.530434419051744,135,37109,-0.029918119311332703,0.002006582682952285,-0.005995454266667366,0.027429930865764618,0.01919989287853241,9.837528228759766,0.030578844141895923,9.8375852061692,449,1
0.5354216169798747,136,37114,-0.008379866369068623,-0.006197222508490086,0.00983712263405323,-0.02072291076183319,0.049453482031822205,9.73531436920166,0.01433166804320369,9.735462030797503,449,1
0.5405849179951474,137,37119,0.004041733685880899,0.002896117977797985,-0.015035462565720081,0.03240980952978134,0.07786497473716736,9.809356689453125,0.015836295182083435,9.809719262596833,449,1
0.5454590240260586,138,37124,-0.003102007322013378,0.0011934100184589624,0.006415106356143951,0.07708690315485,0.04351964592933655,9.796825408935547,0.007224975187405238,9.7972253441158,449,1
0.5504422640660778,139,37129,0.0010353553807362914,-0.00962824746966362,-0.001953638158738613,-0.012540563941001892,0.0041708797216415405,9.80431079864502,0.009878856824389302,9.804319706048398,449,1
0.5554014269728214,140,37134,-0.011234304867684841,0.009182894602417946,0.033014122396707535,-0.051110416650772095,-0.0149850994348526,9.744230270385742,0.0360619943536681,9.744375833792388,449,1
0.5604116229806095,141,37139,0.010824037715792656,-0.006157401949167252,0.01168619841337204,-0.0054245442152023315,0.06150840222835541,9.799468994140625,0.0170774888257381,9.799663528731386,449,1
0.5654942949768156,142,37144,-0.018343113362789154,0.010333439335227013,-0.015922006219625473,-0.042967215180397034,0.027606040239334106,9.809673309326172,0.026396212955512068,9.809806252456994,449,1
0.5704541719751433,143,37149,0.003618833376094699,-0.014335677959024906,0.029004909098148346,-0.0019085854291915894,0.01834237575531006,9.794896125793457,0.032555988225527084,9.794913486117698,449,1
0.5754189250292256,144,37154,-0.0043083373457193375,0.006326986476778984,-0.003260301658883691,-0.029186397790908813,-0.007273390889167786,9.770679473876953,0.008319981698825054,9.770725772903027,449,1
0.5804081179667264,145,37159,0.011653629131615162,0.004173227585852146,-0.004516607150435448,0.0021124184131622314,0.11583223938941956,9.823400497436523,0.013176594422380599,9.824083616451443,449,1
0.5854496769607067,146,37164,0.003099665977060795,0.014782357960939407,-0.006734832189977169,-0.012308016419410706,0.031405121088027954,9.819916725158691,0.01653735168283754,9.819974656685735,449,1
0.5904116299934685,147,37169,-0.0029444473329931498,-0.009243951179087162,0.01727762632071972,0.0019366294145584106,0.0599646121263504,9.811956405639648,0.019815064339450027,9.812139828366384,449,1
0.5955687169916928,148,37174,0.004277137573808432,-0.006369616370648146,0.001130427815951407,0.03909459710121155,0.02874171733856201,9.776138305664062,0.007755242457949938,9.776258724343904,449,1
0.6004136119736359,149,37179,-0.011890592984855175,0.015743017196655273,-0.011862433515489101,-0.009817659854888916,-0.007778972387313843,9.745274543762207,0.023020558657319112,9.745282593755613,449,1
0.6054636350600049,150,37184,0.020161570981144905,-0.01182510331273079,-0.005386617034673691,0.004823222756385803,0.006966501474380493,9.764511108398438,0.02398619719469382,9.764514784752851,449,1
0.6104244940215722,151,37189,0.0010199113748967648,-0.01071461383253336,-0.0029972600750625134,0.001760050654411316,0.00947919487953186,9.80040454864502,0.01117258863247559,9.800409290943714,449,1
0.615333340014331,152,37194,-0.02258608676493168,-0.003490286646410823,-0.014517574571073055,-0.0013349354267120361,0.04963153600692749,9.833751678466797,0.027075328024860616,9.833877014950286,449,1
0.6203626750502735,153,37199,-0.0010050920536741614,0.01606118306517601,0.003955621737986803,0.024585090577602386,0.01417580246925354,9.765871047973633,0.016571624990431365,9.76591228230645,449,1
0.6254259090637788,154,37204,0.006157058756798506,-0.001385713811032474,-0.01604633778333664,-0.03441436588764191,0.012677624821662903,9.781126022338867,0.017242811010902262,9.781194780578963,449,1
0.6304477630183101,155,37209,-0.004149996675550938,-0.009435631334781647,0.007708793971687555,-0.023991599678993225,0.01938559114933014,9.757503509521484,0.012871639972859849,9.757552261521505,449,1
0.6354596730088815,156,37214,-0.005404375027865171,0.004154409747570753,-0.005331945139914751,0.008517071604728699,0.005315512418746948,9.771669387817383,0.008654249174110028,9.771674545337065,449,1
0.6404392069671303,157,37219,0.006672948598861694,-0.008137675002217293,0.01924578659236431,0.003974989056587219,0.008259326219558716,9.829115867614746,0.021935138454169657,9.829120141498098,449,1
0.6454229600494727,158,37224,-0.0033363180700689554,0.0030037860851734877,-0.009601578116416931,-0.043704062700271606,0.03377698361873627,9.759300231933594,0.010599247682538936,9.759456539517863,449,1
0.6504677400225773,159,37229,0.0018030146602541208,-0.0025780312716960907,-0.022352246567606926,0.041027866303920746,-0.02310718595981598,9.78612232208252,0.02257255044787872,9.786235605717767,449,1
0.6554313889937475,160,37234,-0.0023201529402285814,0.017850402742624283,-0.013110400177538395,0.008598268032073975,-0.01072344183921814,9.777374267578125,0.022268870212813638,9.77738392877752,449,1
0.6604407120030373,161,37239,0.003258162410929799,-0.0020453103352338076,0.004255578387528658,0.003996536135673523,0.04058857262134552,9.830265045166016,0.005736624798242528,9.83034965109285,449,1
0.6654101449530572,162,37244,0.002113139722496271,0.01062888465821743,-0.0013092875014990568,0.06489536166191101,0.04223008453845978,9.822159767150879,0.010915712634824312,9.822464928898588,449,1
0.6704471410484985,163,37249,0.005544774234294891,-0.003962574061006308,0.014916378073394299,-0.014259368181228638,0.02760183811187744,9.809252738952637,0.01639953808272351,9.809301936819862,449,1
0.6754708189982921,164,37254,-0.010338880121707916,-0.0038323423359543085,0.021539997309446335,0.06738463789224625,0.010222271084785461,9.747373580932617,0.024198156418247033,9.747611856783852,449,1
0.6804584159981459,165,37259,0.018060754984617233,-6.659882637904957e-05,-0.00346000911667943,-0.033404797315597534,-0.013516813516616821,9.72778606414795,0.018389316711220027,9.727852810079025,449,1
0.6854768369812518,166,37264,0.004384619649499655,0.005495151970535517,0.008350520394742489,0.019329555332660675,0.043061286211013794,9.774345397949219,0.010915712322751507,9.774459364307091,449,1
0.6904346930095926,167,37269,0.011073167435824871,-0.0026212073862552643,0.028661243617534637,-0.009006187319755554,0.014862999320030212,9.800455093383789,0.030837520181221472,9.800470501847913,449,1
0.6954382270341739,168,37274,-0.011529922485351562,0.0034526516683399677,0.0128868967294693,0.012341544032096863,0.009226277470588684,9.787691116333008,0.01763326468289729,9.78770324573897,449,1
0.700482678017579,169,37279,-0.006513046566396952,-0.01827545464038849,-0.008063539862632751,-0.037267327308654785,0.015477582812309265,9.831372261047363,0.02101029968861034,9.831455077685398,449,1
0.705462240963243,170,37284,0.012845294550061226,-0.007371971383690834,0.004221754614263773,0.09508448839187622,0.025648072361946106,9.800509452819824,0.015400349547424131,9.801004255603573,449,1
0.7104264519875869,171,37289,-0.006483564153313637,-0.006517261266708374,-0.0061681317165493965,-0.03943656384944916,0.06341519951820374,9.805315017700195,0.011070553166909657,9.805599386393224,449,1
0.71552689303644,172,37294,0.004260132554918528,0.0031945290975272655,-0.0001263448502868414,-0.01973852515220642,-0.031745463609695435,9.803339958190918,0.005326322235991644,9.80341122873552,449,1
0.7204264450119808,173,37299,0.0031338315457105637,-0.0054109846241772175,-0.004199972376227379,0.042629994451999664,0.03225754201412201,9.772425651550293,0.007532557515282972,9.772571871340826,449,1
0.72548658400774,174,37304,-0.00521592702716589,-0.004110218957066536,0.007617818657308817,0.006824806332588196,0.026988297700881958,9.778440475463867,0.010105986133148562,9.778480100628332,449,1
0.7303993600653484,175,37309,7.95604646555148e-05,-0.010543936863541603,0.005537835415452719,0.02120210975408554,0.046756893396377563,9.779629707336426,0.011910019124188261,9.779764462866948,449,1
0.7354761760216206,176,37314,0.002208924386650324,-0.0041539412923157215,0.0053787450306117535,0.009150117635726929,-0.009969428181648254,9.815046310424805,0.00714601100686773,9.815055638657103,449,1
0.7404391759773716,177,37319,-0.007658069953322411,-0.0056012594141066074,-0.013628405518829823,-0.027155935764312744,-0.005156457424163818,9.786761283874512,0.016605829681764432,9.786800317848805,449,1
0.7454449440119788,178,37324,0.008271915838122368,-0.0024723922833800316,-0.01712116040289402,-0.009213775396347046,-0.0033649951219558716,9.786462783813477,0.01917476072282319,9.786467699625614,449,1
0.7504758239956573,179,37329,-0.0029904665425419807,-0.014633151702582836,0.01418939046561718,-0.003469496965408325,0.04019467532634735,9.810636520385742,0.020601233474688202,9.81071947333427,449,1
